,appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price,action,indie,adventure,multiplayer,singleplayer,casual,rpg,strategy,open_world,owners_num,windows,mac,linux,Action,Strategy,Indie,RPG,Sports,Free to Play,Adventure,Gore,Simulation,Casual,Violent,Early Access,Racing,Massively Multiplayer,budget
12833,577990,Ignition,2017-02-06,1,Unique Development Studios AB,Interplay Entertainment Corp.,0,0,60,10,0,0,6.99,25,0,0,1,1,0,0,0,0,43767,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18359
12834,578010,Australian Football Coach,2017-09-01,1,Statto Software,Statto Software,0,0,3,5,0,0,9.99,0,21,0,0,1,0,0,21,0,8662,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,174544
12835,578060,Noda,2017-01-12,1,Coding Leap,Coding Leap,0,0,9,0,0,0,10.29,0,21,0,0,1,21,0,0,0,17782,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,80520
12836,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,2017-12-21,1,PUBG Corporation,PUBG Corporation,0,0,496184,487076,22938,12434,26.99,3704,0,0,1,0,0,0,2032,0,77634185,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,397901
12837,578180,Lost Base Escape,2017-01-23,1,Demik Technology;Shevchenko Technology,Demik Technology,0,0,52,113,339,360,0.79,36,0,34,0,1,0,0,0,0,97244,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,4942
12838,578190,Diesel Power,2017-03-03,1,Irmas Ibric,Irmas Ibric,3,1,11,1,0,0,4.79,25,22,0,0,1,22,0,0,0,17536,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10905
12839,578210,A-Tech Cybernetic VR,2017-03-15,1,XREAL Games,XREAL Games,0,1,229,34,0,0,15.9,34,31,0,0,1,0,0,0,0,14128,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,206092
12840,578250,Invention,2017-01-11,1,Falcoware,Dark Light Studio,0,0,213,75,266,286,0.79,29,28,0,0,1,0,0,0,0,124846,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2401
12841,578260,Fluffy,2017-01-11,1,Blaiz Entertainment,Blaiz Entertainment,0,0,34,17,207,211,0.79,25,0,25,0,1,0,0,0,0,57755,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7211
12842,578310,BRAIN / OUT,2017-02-24,1,Desertkun,Desertkun,0,1,8343,2112,1433,77,0.0,148,70,0,0,0,24,0,0,0,1080613,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
12843,578320,Dark Parables: Jack and the Sky Kingdom Collector's Edition,2017-01-13,1,Blue Tea Games,Big Fish Games,0,0,3,0,0,0,6.99,0,0,22,0,1,22,0,0,0,1968,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,63978
12844,578330,LEGO® City Undercover,2017-04-04,1,Traveller's Tales,TT Games,0,1,779,327,1868,1868,24.99,73,0,59,0,1,0,0,0,78,107034,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25877
12845,578350,Element TD,2017-01-20,1,Element Studios,Element Studios,0,0,23,12,112,112,0.79,0,33,0,0,1,0,0,22,0,10949,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6040
12846,578360,Dark Dimensions: City of Fog Collector's Edition,2017-01-18,1,Daily Magic Productions,Big Fish Games,0,0,2,1,0,0,6.99,0,0,21,0,1,21,0,0,0,7227,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32145
12847,578390,Remnith,2017-08-29,1,Chronish Games,Chronish Games,0,0,18,4,0,0,6.99,22,10,0,0,1,0,0,0,0,7914,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8179
12848,578420,Mars Underground,2019-03-14,1,Moloch Media,Moloch Media,0,1,10,0,0,0,7.19,0,21,21,0,1,0,0,0,0,948,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19175
12849,578430,Puzzle Puppers,2017-01-20,1,Cardboard Keep,Cardboard Keep,0,1,54,1,0,0,3.99,0,45,0,0,1,45,0,31,9,18901,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,20607
12850,578440,冒险村传说（Tales of Legends）,2017-02-05,1,singi, singi,0,0,23,31,0,0,1.69,0,0,0,0,1,0,22,0,0,95324,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12138
12851,578470,Break Time!,2017-02-08,1,Space Toast Games,Space Toast Games,0,1,17,7,0,0,0.0,22,22,0,0,1,21,0,0,0,6853,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
12852,578590,City Siege: Faction Island,2017-03-17,1,Ish Games,Ish Games,0,1,21,9,0,0,2.09,22,21,0,0,1,0,0,21,0,1319,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17476
12853,578610,Super Pixel Smash,2017-01-25,1,Rank17,Rank17,0,0,11,1,0,0,5.59,21,21,0,0,1,21,0,0,0,14440,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,21831
12854,578620,GORN,2017-07-10,1,Free Lives,Devolver Digital,0,0,3357,124,394,563,14.99,55,46,0,0,1,0,0,0,0,184669,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,37032
12855,578660,Kindled Cavern,2017-01-13,1,Pretty Okay Games,Pretty Okay Games,0,0,9,2,0,0,3.99,21,21,22,0,1,0,0,0,0,15229,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,15908
12856,578670,Conquest: Frontier Wars,2017-01-17,1,Fever Pitch Studios,Descendent Studios;Fever Pitch Studios,0,0,7,0,0,0,4.79,0,0,0,1,1,0,0,34,0,6240,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7781
12857,578690,Dog Duty,2017-06-21,1,Zanardi and Liza,Zanardi and Liza,0,1,14,1,0,0,4.79,24,22,0,0,1,0,0,22,0,16385,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,94215
12858,578720,A Mortician's Tale,2017-10-18,1,Laundry Bear Games,Laundry Bear Games,0,1,204,126,0,0,7.19,0,38,0,0,1,39,0,0,0,16359,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17130
12859,578740,SECLUSION,2017-02-10,1,Alexander Benedict,B-Cubed Labs,0,0,2,2,0,0,3.99,21,21,21,0,1,0,20,0,0,13913,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,12451
12860,578800,Phantom,2017-05-27,1,Phantomisreal Ltd.,Phantomisreal Ltd.,0,0,65,101,0,0,18.99,0,18,18,0,1,0,20,0,0,15594,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,500573
12861,578830,Cavern of Time,2017-02-10,1,SimProse Studios,Aldorlea Games,0,1,30,13,0,0,2.79,0,22,24,0,1,22,21,19,0,6044,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,29772
12862,578850,64.0,2017-03-16,1,rebel rabbit,indienova;GrabTheGames,0,1,813,83,17,17,1.99,39,44,0,0,1,0,0,0,0,45578,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3257
12863,578870,MegaGlest,2017-03-31,1,SoftCoder,Mega Glest Team,0,1,19,2,0,0,0.79,0,21,0,1,1,0,0,34,0,14747,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3443
12864,578880,Embrace The Fear,2017-01-12,1,世纪龙信息网络有限责任公司,世纪龙信息网络有限责任公司,0,0,6,2,0,0,4.79,31,0,21,0,1,0,0,0,0,3039,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,82036
12865,578890,Selatria: Advent of the Dakk'rian Empire,2017-02-03,1,"Whim Independent Studios, LLC","Whim Independent Studios, LLC",0,0,10,0,0,0,3.99,0,22,24,0,1,23,20,19,0,6795,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,13907
12866,578900,Demonheart,2017-03-24,1,Rolling Crown,Rolling Crown,0,1,212,5,0,0,19.49,0,0,34,0,1,26,30,0,0,2005,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,232312
12867,578920,Demon Lord,2017-03-21,1,Galaxy Game Studio,Galaxy Game Studio,0,1,12,9,0,0,4.99,0,31,32,0,1,33,11,30,0,10047,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,120530
12868,578930,kuso,2017-11-07,1,Fred Wood,Fred Wood,0,1,116,5,0,0,3.99,23,24,0,0,1,0,0,0,0,4341,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5670
12869,579020,Constructor,2017-05-26,1,System 3,System 3,0,1,334,146,0,0,24.99,0,0,0,0,1,0,0,36,0,44112,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,137461
12870,579030,GridVR,2017-01-17,1,iPOL,iPOL,0,0,0,1,0,0,1.99,21,0,0,0,1,0,0,0,0,19862,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6679
12871,579040,DEFCON VR,2017-02-15,1,Introversion Software,Introversion Software,0,0,4,6,0,0,0.0,0,22,0,1,1,0,0,23,0,2479,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12872,579050,VRSailing by BeTomorrow,2017-01-12,1,BeTomorrow,BeTomorrow,0,0,50,6,0,0,0.0,0,21,0,0,1,0,0,0,0,36077,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12873,579080,Snow Games VR,2017-02-01,1,Kenziko Ltd.,Kenziko Ltd.,0,0,4,6,0,0,0.0,21,0,0,0,1,0,0,0,0,10364,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12874,579110,Interkosmos,2017-04-25,1,Ovid Works,Ovid Works,0,0,107,8,5,5,3.99,21,21,21,0,1,0,0,0,0,4018,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,62800
12875,579130,LightStrike,2018-01-02,1,Groove Jones LLC,Groove Jones LLC,0,1,9,7,0,0,2.79,21,21,0,0,0,0,0,0,0,5909,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,15334
12876,579150,Riot of the numbers,2017-01-19,1,Mihai Morosanu,Mihai Morosanu,0,0,16,10,245,245,0.79,22,22,0,0,1,22,0,0,0,95763,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9979
12877,579160,A God-Like Backhand!,2017-02-16,1,Q-Ball Games LLC,Q-Ball Games LLC,0,0,2,3,0,0,0.79,21,21,21,0,1,21,0,0,0,10180,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,8464
12878,579180,Ys VIII: Lacrimosa of DANA / イースVIII-Lacrimosa of DANA-,2018-04-16,1,Nihon Falcom,"NIS America, Inc.",0,1,748,415,2078,2078,44.99,27,0,40,0,1,0,88,0,0,29483,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,849039
12879,579210,Syndrome VR,2017-10-06,1,Bigmoon Entertainment,Bigmoon Entertainment,0,1,4,8,0,0,15.49,21,0,21,0,1,0,0,0,0,10082,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,91261
12880,579230,Alpacapaca Dash,2017-01-23,1,Synnergy Circle Games,Synnergy Circle Games,0,1,99,12,301,314,0.79,0,24,0,0,1,24,0,0,0,189582,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3437
12881,579330,The Sorceress,2017-02-01,1,Karabas_Studio,Karabas_Studio,0,0,3,11,0,0,3.99,25,23,23,0,1,0,24,0,0,18727,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,77599
12882,579490,RUSH: A Disney • PIXAR Adventure,2018-09-14,1,Asobo Studio,Microsoft Studios,0,1,16,10,0,0,14.99,0,0,27,0,1,29,0,0,0,8421,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48571
12883,579580,The Source of Evil,2017-02-22,1,Sureal,Tenhere Games,0,0,0,1,0,0,4.79,0,21,21,0,1,0,0,0,0,7710,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,11049
12884,579720,Neverout,2017-05-18,1,Setapp Sp. z o.o.,Gamedust Sp. z o.o.,0,0,14,4,0,0,4.99,0,21,0,0,1,21,0,0,0,18873,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,16451
12885,579760,The Journey Down: Chapter Three,2017-09-21,1,SkyGoblin,SkyGoblin,0,0,191,20,294,294,14.99,0,24,26,0,1,0,0,0,0,33440,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24666
12886,579780,Mental Asylum VR,2017-01-13,1,Virtual Imagineering S.L.,Virtual Imagineering S.L.,0,0,19,9,0,0,3.99,21,0,0,0,1,21,0,0,0,14819,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,30526
12887,579820,Robinson: The Journey,2017-02-09,1,Crytek,Crytek,0,0,107,94,0,0,16.66,0,0,38,0,1,0,0,0,0,6839,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150209
12888,579840,Bloody Trapland 2: Curiosity,2019-02-01,1,2Play;Prasius,2Play,0,1,66,29,0,0,15.49,43,45,43,1,1,43,0,0,0,10437,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,418410
12889,579870,Biosupremacy,2017-03-09,1,DarkPolygon Games,DarkPolygon Games,0,1,2,3,0,0,3.99,21,11,21,0,1,0,21,0,0,3928,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11602
12890,579940,Race for the Galaxy,2017-06-27,1,Temple Gates Games,Temple Gates Games,0,0,72,18,0,0,6.99,0,0,0,0,1,0,0,25,0,28008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8890
12891,579950,Marvel's Guardians of the Galaxy: The Telltale Series,2017-04-18,1,Telltale Games,Telltale Games,0,1,1425,215,402,402,11.99,28,0,74,0,1,0,0,0,5,141877,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35623
12892,579980,Lost Eden,2017-02-13,1,Cryo Interactive,Interplay,0,0,23,2,0,0,6.99,0,0,21,0,1,0,21,20,0,17523,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,114064
12893,580010,Mystery Case Files: The Black Veil Collector's Edition,2017-03-23,1,Eipix Entertainment,Big Fish Games,0,0,8,2,0,0,6.99,0,0,21,0,1,21,0,0,0,664,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,54694
12894,580040,Formata,2017-12-07,1,Nezon Production,Nezon Production,0,1,290,130,341,341,9.99,47,44,0,1,1,0,0,51,0,25103,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,91744
12895,580060,Cut Cut Buffet,2017-02-24,1,2BDev,2BDev,0,0,0,1,0,0,6.99,21,21,0,0,1,21,0,0,0,10602,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,84221
12896,580170,My Lovely Daughter,2018-03-08,1,GameChanger Studio,Toge Productions;Another Indie,0,1,411,161,465,465,11.39,0,38,27,0,1,0,0,0,0,21599,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,98963
12897,580200,Yonder: The Cloud Catcher Chronicles,2017-07-17,1,Prideful Sloth,Prideful Sloth,0,1,1671,373,0,0,18.99,0,66,112,0,1,63,36,0,136,109389,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25166
12898,580300,Super Stone Legacy,2017-05-26,1,Garden Shed Studios,Garden Shed Studios,0,1,19,1,20,20,5.79,25,26,24,1,1,0,23,0,0,17475,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,56928
12899,580320,Ashworld,2017-09-19,1,Orangepixel,Orangepixel,0,1,12,6,0,0,10.59,33,14,33,0,1,0,0,0,15,1345,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,106601
12900,580410,Destination: Pluto The VR Experience,2017-01-20,1,SkyWorks Digital;Home Run Pictures,CuriosityStream,0,0,15,12,0,0,0.0,0,0,0,0,1,22,0,0,0,7971,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
12901,580420,Tourists Kidnapped a Little Bear,2017-01-20,1,Wojciech Krupinski,KrupinskiArt,0,1,48,18,325,417,0.79,23,24,22,0,1,24,0,0,0,83655,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,3296
12902,580480,European Mystery: Scent of Desire Collector’s Edition,2017-01-30,1,Blam! Games,Big Fish Games,0,0,1,0,0,0,6.99,0,0,21,0,1,21,0,0,0,13081,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,103825
12903,580510,Mr. Donovan,2017-03-31,1,Swizzle llc,Swizzle llc,0,1,8,2,0,0,6.99,21,21,21,0,1,0,0,0,0,4300,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,128950
12904,580520,Water Planet,2017-10-05,1,The Revera Corporation,The Revera Corporation,0,1,22,7,0,0,14.99,0,23,24,0,1,0,0,0,0,17778,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26320
12905,580540,MonkeyKing VR,2017-02-06,1,Gene Games Technology,Gene Games Technology,0,0,2,2,0,0,0.79,20,0,20,0,1,20,0,21,0,1870,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5155
12906,580560,Hero Barrier,2017-03-30,1,The Rock Studio,"Beijing New Era Network Technology Co., Ltd.",0,1,16,22,0,0,2.79,24,23,23,0,1,0,0,0,0,3027,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,9130
12907,580570,Lethis - Daring Discoverers,2017-06-08,1,Triskell Interactive,Triskell Interactive,0,1,12,11,0,0,9.99,0,23,31,0,1,13,0,0,0,4253,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,69597
12908,580590,Cublast HD,2017-04-28,1,ThinkFast Studio,ThinkFast Studio,0,1,41,1,0,0,6.99,0,21,0,1,1,23,0,0,0,11306,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,50696
12909,580630,Dimensional Rift,2017-02-08,1,Team Seven,Team Seven,0,0,27,1,0,0,0.0,0,22,0,0,1,0,0,0,0,1100,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12910,580680,CYBER JOLT (VR),2017-02-21,1,Deceptive Games,Deceptive Games,0,1,7,8,0,0,0.79,21,21,0,0,1,21,0,0,0,19555,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2497
12911,580710,Afghanistan '11,2017-03-23,1,Every Single Soldier;Retro Epic,Slitherine Ltd.,0,1,148,53,0,0,22.99,0,25,0,0,1,0,0,30,0,19199,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,42713
12912,580720,Carrier Deck,2017-06-15,1,Every Single Soldier,Slitherine Ltd,0,0,315,55,0,0,6.99,0,0,0,0,1,0,0,13,0,29126,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14623
12913,580820,Robot Soccer Challenge,2019-02-18,1,Render System,Render System,0,1,33,12,0,0,5.59,0,28,0,0,1,28,0,0,0,38,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,11874
12914,580870,Ballistic,2017-02-20,1,Electrovore,Electrovore,0,0,6,2,0,0,2.09,31,31,31,0,1,31,0,0,0,4074,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,15935
12915,580880,City of Rott: Streets of Rott,2017-02-13,1,Frank J Sudol,FSudol Art Games,0,0,12,5,0,0,0.79,21,21,0,0,1,0,0,0,0,717,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6348
12916,580890,Arrow Heads,2017-09-21,1,OddBird,OddBird,0,1,42,19,0,0,10.99,21,21,0,1,1,21,0,0,0,9890,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,97523
12917,580910,idleBeer,2017-08-31,1,Victor Corradi,Corradi Games,0,0,11,26,301,301,0.79,0,21,0,0,1,22,0,0,0,23025,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5521
12918,580930,Redneck Deer Huntin',2017-06-20,1,Xatrix Entertainment,Interplay Entertainment Corp.,0,0,4,5,0,0,6.99,22,0,0,0,1,0,18,0,0,15358,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,115016
12919,580940,Redneck Rampage Rides Again,2017-06-05,1,Xatrix Entertainment,Interplay Entertainment Corp.,0,0,12,3,0,0,6.99,26,0,24,0,1,0,0,0,0,12826,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,34073
12920,580950,Arcane Maelstrom,2017-04-14,1,YellowEgg game studios,Vilar Ingeniería de Software S.L.,0,1,6,8,0,0,2.89,33,11,23,0,1,0,23,0,0,1670,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,23159
12921,580970,The Maze : Endless nightmare,2017-07-13,1,LaserStone,Enjoy Games,0,0,15,18,319,325,3.19,23,22,0,0,1,0,0,0,0,88097,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17813
12922,580990,Space Impact Glitch,2017-03-15,1,Clawed Paw,Enjoy Games,0,1,41,37,284,293,3.19,21,23,19,0,1,0,0,0,0,67466,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,19652
12923,581000,Armored Gear,2017-02-27,1,Crystal Box Team,Enjoy Games,0,1,40,43,294,303,3.19,25,33,0,0,1,0,0,21,0,196369,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,39929
12924,581010,Jump Like A Pirate,2017-02-07,1,Pirate Games,Enjoy Games,0,0,28,29,279,280,3.19,22,23,19,0,1,0,0,0,0,31169,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,11161
12925,581030,The Last Hope: Trump vs Mafia - North Korea,2017-01-20,1,Atomic Fabrik;Cristian Manolachi,Atomic Fabrik;Cristian Manolachi,0,1,97,151,209,260,0.79,25,36,25,0,1,0,0,0,0,147767,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8886
12926,581060,Jump To Die!!,2017-02-09,1,WnMStudio,WnMStudio,0,1,57,25,0,0,2.89,0,22,0,0,1,0,0,22,0,5849,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,39472
12927,581100,Langoth,2017-02-27,1,Atum Software,Sometimes You,0,1,24,30,275,278,1.99,23,33,24,0,1,0,0,0,0,71122,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,13277
12928,581120,Griptape Backbone,2017-05-05,1,StevenHarmonGames,StevenHarmonGames,0,0,350,29,0,0,0.0,0,34,0,0,1,0,0,0,13,14977,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12929,581130,Metal Waltz: Anime tank girls,2017-05-02,0,"Shanghai JingCai Computer Software Development Co., Ltd","Shanghai JingCai Computer Software Development Co., Ltd",0,1,814,225,0,0,0.0,0,0,36,0,0,0,48,45,0,192795,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
12930,581200,Nash Racing,2017-08-02,1,Tero Lunkka,Tero Lunkka,0,0,49,66,269,314,2.79,0,22,0,0,1,0,0,0,0,108057,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14450
12931,581210,Dungeon Manager ZV 2,2017-02-17,1,StudioGIW,Zoo Corporation,0,1,5,1,0,0,4.79,0,20,0,0,1,22,0,0,0,9943,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7826
12932,581220,News Tycoon,2017-03-24,1,Oreol,Oreol,0,1,43,61,0,0,4.99,0,10,0,0,1,11,0,32,0,6224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6684
12933,581230,Soul Saber 2,2017-03-15,1,Yamadaya,Henteko Doujin,0,0,131,76,282,282,6.99,52,36,0,0,1,0,0,0,0,5264,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7086
12934,581270,Old Man's Journey,2017-05-17,1,Broken Rules,Broken Rules,0,0,1386,187,0,0,5.59,0,44,44,0,1,42,0,0,0,54502,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7537
12935,581300,Black Mirror,2017-11-28,1,KING Art,THQ Nordic,0,1,113,130,0,0,24.99,0,0,33,0,1,0,0,0,0,19380,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,105709
12936,581310,Riskers,2017-10-17,1,ShotX Studio,Meridian4,0,1,33,22,0,0,6.99,44,40,21,0,1,0,0,0,24,9782,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,60368
12937,581320,Insurgency: Sandstorm,2018-12-12,1,New World Interactive,Focus Home Interactive,0,1,12858,3933,1425,2092,25.99,112,22,0,1,0,0,0,0,47,600553,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104686
12938,581340,Narborion Saga,2017-03-20,1,Liber Primus Games,Liber Primus Games,0,0,8,8,0,0,7.19,0,0,22,1,1,0,22,21,0,8595,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,51988
12939,581360,FoxTail,2018-03-01,1,Gingertips Game Studio,Gingertips Game Studio,0,0,127,3,1,1,7.77,0,31,33,0,1,0,0,0,0,997,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,29533
12940,581370,Drizzlepath: Glass,2017-02-14,1,Tonguç Bodur,Tonguç Bodur,0,1,58,37,0,0,4.79,0,35,36,0,1,34,0,0,0,7676,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,79172
12941,581380,Clockwise,2017-05-01,1,pheenix93;KtSmag,pheenix93,0,1,16,11,312,312,1.69,0,24,25,0,1,0,0,0,0,25873,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2018
12942,581430,Triangle,2017-01-30,1,Spectrum Games,AYE Technology,0,0,15,34,234,263,1.59,21,21,0,0,1,22,0,0,0,107782,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,17982
12943,581460,QuiVr Vanguard,2018-11-19,1,Blueteak,"Alvios, Inc.",0,0,5,1,0,0,11.39,21,21,0,1,1,21,0,0,0,9024,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,122734
12944,581520,Sakura Magical Girls,2017-02-23,1,Winged Cloud,Winged Cloud,0,1,113,47,294,294,6.99,0,0,25,0,1,27,0,0,0,86975,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,38831
12945,581590,Retro Pinball,2017-02-01,1,Gear Worx Productions,Gear Worx Productions,0,0,16,8,0,0,7.19,0,21,0,0,1,21,0,0,0,15532,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,87299
12946,581600,The Albatross,2017-02-15,1,JDRumble,JDRumble,0,1,12,18,257,271,1.69,24,24,23,0,1,0,0,0,0,31979,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,13585
12947,581630,Sword With Sauce,2018-03-20,1,Diatomic Games,Diatomic Games,0,0,3560,680,577,939,2.09,105,47,0,0,1,51,0,25,0,232605,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,14082
12948,581640,Numberline,2017-02-02,1,V34D4R;Egor Magurin,Indovers Studio,0,1,165,28,216,234,3.19,0,25,0,0,1,24,0,0,0,179243,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10509
12949,581650,Once Upon an All Hallow's Eve,2017-01-18,1,Ran,Visual Wordplay,0,1,84,23,0,0,0.0,0,0,0,0,1,0,0,0,0,15245,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
